accepted_count,coverage,accepted_accuracy,risk,confidence
250,0.36603221083455345,0.592,0.40800000000000003,0.8910976648330688
251,0.36749633967789164,0.5896414342629482,0.41035856573705176,0.8909860849380493
252,0.3689604685212299,0.5873015873015873,0.4126984126984127,0.8906177878379822
253,0.37042459736456806,0.5889328063241107,0.4110671936758893,0.8905603885650635
254,0.3718887262079063,0.5905511811023622,0.40944881889763785,0.8904864192008972
255,0.3733528550512445,0.5882352941176471,0.4117647058823529,0.889342188835144
256,0.37481698389458273,0.5859375,0.4140625,0.8891032934188843
257,0.3762811127379209,0.5836575875486382,0.41634241245136183,0.8880736827850342
258,0.37774524158125916,0.5813953488372093,0.41860465116279066,0.8875517845153809
259,0.37920937042459735,0.583011583011583,0.41698841698841704,0.8875241875648499
260,0.3806734992679356,0.5807692307692308,0.4192307692307692,0.8860360980033875
261,0.3821376281112738,0.5823754789272031,0.4176245210727969,0.8859750032424927
262,0.383601756954612,0.5801526717557252,0.41984732824427484,0.8850902915000916
263,0.3850658857979502,0.5817490494296578,0.41825095057034223,0.8842553496360779
